type,study,date,ind,refreshdttm,reas,subtype,warning,sort,indication
SDTM,argx-113-[iim]-0000,2024-06-26,iim,2024-06-26T05:56:36,OK,SDTM,,1,iim
ADAM,argx-113-[iim]-0000,2024-06-26,iim,2024-06-26T08:26:13,OK,ADAM,,2,iim
ADAM,argx-113-[iim]-2011,2024-06-26,iim,2024-06-26T04:25:05,OK,ADAM,,2,iim
SDTM,argx-113-[ln]-2202,2024-06-26,ln,2024-06-26T00:32:38,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-06-26,mn,2024-06-26T00:51:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[pots]-0000,2024-06-26,pots,2024-06-26T06:11:49,OK,SDTM,,1,pots
ADAM,argx-113-[pots]-0000,2024-06-26,pots,2024-06-26T08:44:47,OK,ADAM,,2,pots
SDTM,argx-113-[pots]-2104,2024-06-26,pots,2024-06-26T00:56:24,OK,SDTM,,1,
ADAM,argx-113-[pots]-2104,2024-06-26,pots,2024-06-26T05:23:07,OK,ADAM,,2,pots
SDTM,argx-113-[x-ind]-0000,2024-06-26,x-ind,2024-06-26T08:10:54,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-06-26,x-ind,2024-06-26T10:12:20,OK,ADAM,,2,x-ind
ADAM,argx-119-[cms]-0000,2024-06-26,cms,2024-06-26T01:11:19,OK,ADAM,Y,2,cms
ADAM,argx-119-[cms]-2301,2024-06-26,cms,2024-06-26T00:51:12,OK,ADAM,Y,2,cms
SDTM,argx-113-[ln]-2202,2024-06-27,ln,2024-06-27T00:32:27,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-06-27,mn,2024-06-27T00:51:51,UPTODATE,SDTM,,1,
SDTM,argx-117-[dgf]-0000,2024-06-27,dgf,2024-06-27T01:23:55,OK,SDTM,,1,dgf
ADAM,argx-117-[dgf]-0000,2024-06-27,dgf,2024-06-27T01:51:14,OK,ADAM,,2,dgf
ADAM,argx-117-[dgf]-2201,2024-06-27,dgf,2024-06-27T01:03:24,OK,ADAM,,2,dgf
SDTM,argx-117-[x-ind]-0000,2024-06-27,x-ind,2024-06-27T01:41:47,OK,SDTM,,1,x-ind
ADAM,argx-117-[x-ind]-0000,2024-06-27,x-ind,2024-06-27T02:07:59,OK,ADAM,,2,x-ind
ADAM,argx-119-[cms]-0000,2024-06-27,cms,2024-06-27T01:12:05,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-06-27,cms,2024-06-27T00:18:41,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-06-27,cms,2024-06-27T00:51:58,OK,ADAM,Y,2,cms
SDTM,argx-113-[ln]-2202,2024-06-28,ln,2024-06-28T00:32:04,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-06-28,mn,2024-06-28T00:51:36,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-06-28,cms,2024-06-28T01:11:17,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-06-28,cms,2024-06-28T00:18:52,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-06-28,cms,2024-06-28T00:51:22,OK,ADAM,Y,2,cms
SDTM,argx-113-[cidp]-1902,2024-06-29,cidp,2024-06-29T00:08:29,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-0000,2024-06-29,ln,2024-06-29T06:28:10,OK,SDTM,,1,ln
ADAM,argx-113-[ln]-0000,2024-06-29,ln,2024-06-29T09:15:56,OK,ADAM,,2,ln
SDTM,argx-113-[ln]-2202,2024-06-29,ln,2024-06-29T00:32:54,OK,SDTM,,1,
ADAM,argx-113-[ln]-2202,2024-06-29,ln,2024-06-29T04:53:24,OK,ADAM,,2,ln
SDTM,argx-113-[mn]-0000,2024-06-29,mn,2024-06-29T06:37:00,OK,SDTM,,1,mn
ADAM,argx-113-[mn]-0000,2024-06-29,mn,2024-06-29T09:27:48,OK,ADAM,,2,mn
SDTM,argx-113-[mn]-2203,2024-06-29,mn,2024-06-29T00:50:22,OK,SDTM,,1,
ADAM,argx-113-[mn]-2203,2024-06-29,mn,2024-06-29T05:31:58,OK,ADAM,,2,mn
SDTM,argx-113-[sjogren]-0000,2024-06-29,sjogren,2024-06-29T06:45:19,OK,SDTM,,1,sjogren
ADAM,argx-113-[sjogren]-0000,2024-06-29,sjogren,2024-06-29T09:41:07,OK,ADAM,,2,sjogren
SDTM,argx-113-[sjogren]-2211,2024-06-29,sjogren,2024-06-29T01:02:43,OK,SDTM,,1,
ADAM,argx-113-[sjogren]-2211,2024-06-29,sjogren,2024-06-29T05:58:20,OK,ADAM,,2,sjogren
SDTM,argx-113-[x-ind]-0000,2024-06-29,x-ind,2024-06-29T08:59:18,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-06-29,x-ind,2024-06-29T11:06:44,OK,ADAM,,2,x-ind
ADAM,argx-119-[cms]-0000,2024-06-29,cms,2024-06-29T01:11:41,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-06-29,cms,2024-06-29T00:18:43,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-06-29,cms,2024-06-29T00:51:25,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2010,2024-06-30,bp,2024-06-30T00:05:34,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-06-30,cidp,2024-06-30T00:09:01,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-06-30,hv,2024-06-30T00:14:17,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-06-30,iim,2024-06-30T00:22:38,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-06-30,itp,2024-06-30T00:25:14,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-06-30,itp,2024-06-30T00:28:37,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-06-30,itp,2024-06-30T00:32:05,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-06-30,ln,2024-06-30T00:35:57,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-06-30,mg,2024-06-30T00:39:57,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-06-30,mg,2024-06-30T00:44:02,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-06-30,mg,2024-06-30T00:48:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-06-30,mn,2024-06-30T00:54:44,UPTODATE,SDTM,,1,
SDTM,argx-117-[dgf]-2201,2024-06-30,dgf,2024-06-30T00:02:24,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-06-30,cms,2024-06-30T01:11:38,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-06-30,cms,2024-06-30T00:18:12,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-06-30,cms,2024-06-30T00:50:59,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2010,2024-07-01,bp,2024-07-01T00:06:04,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-01,cidp,2024-07-01T00:09:28,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-01,hv,2024-07-01T00:14:53,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-01,iim,2024-07-01T00:23:18,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-01,itp,2024-07-01T00:25:52,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-01,itp,2024-07-01T00:29:15,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-01,itp,2024-07-01T00:32:45,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-01,ln,2024-07-01T00:36:41,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-01,mg,2024-07-01T00:40:41,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-01,mg,2024-07-01T00:44:55,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-01,mg,2024-07-01T00:49:05,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-01,mn,2024-07-01T00:55:42,UPTODATE,SDTM,,1,
SDTM,argx-117-[dgf]-2201,2024-07-01,dgf,2024-07-01T00:04:35,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-01,mmn,2024-07-01T00:14:42,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-01,cms,2024-07-01T01:12:06,OK,ADAM,Y,2,cms
ADAM,argx-119-[cms]-2301,2024-07-01,cms,2024-07-01T00:51:50,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2009,2024-07-02,bp,2024-07-02T15:36:06,OK,SDTM,,1,
SDTM,argx-113-[bp]-2010,2024-07-02,bp,2024-07-02T00:06:10,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-02,cidp,2024-07-02T00:09:39,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-02,hv,2024-07-02T00:15:05,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-02,iim,2024-07-02T00:23:48,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-02,itp,2024-07-02T00:26:29,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-02,itp,2024-07-02T00:29:59,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-02,itp,2024-07-02T00:33:33,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-02,ln,2024-07-02T00:37:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-02,mg,2024-07-02T00:41:42,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-02,mg,2024-07-02T00:46:02,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-02,mg,2024-07-02T00:50:16,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-02,mn,2024-07-02T00:57:01,UPTODATE,SDTM,,1,
SDTM,argx-117-[dgf]-2201,2024-07-02,dgf,2024-07-02T00:04:58,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-0000,2024-07-02,mmn,2024-07-02T01:40:19,OK,SDTM,,1,mmn
ADAM,argx-117-[mmn]-0000,2024-07-02,mmn,2024-07-02T02:10:58,OK,ADAM,,2,mmn
SDTM,argx-117-[mmn]-2003,2024-07-02,mmn,2024-07-02T00:11:35,OK,SDTM,,1,
ADAM,argx-117-[mmn]-2003,2024-07-02,mmn,2024-07-02T01:21:43,OK,ADAM,,2,mmn
SDTM,argx-117-[mmn]-2202,2024-07-02,mmn,2024-07-02T00:17:28,UPTODATE,SDTM,,1,
SDTM,argx-117-[x-ind]-0000,2024-07-02,x-ind,2024-07-02T01:55:12,OK,SDTM,,1,x-ind
ADAM,argx-117-[x-ind]-0000,2024-07-02,x-ind,2024-07-02T02:24:22,OK,ADAM,,2,x-ind
ADAM,argx-119-[cms]-0000,2024-07-02,cms,2024-07-02T01:21:29,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-02,cms,2024-07-02T00:14:22,OK,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-02,cms,2024-07-02T00:53:15,OK,ADAM,Y,2,cms
SDTM,argx-119-[x-ind]-0000,2024-07-02,x-ind,2024-07-02T01:13:10,OK,SDTM,,1,x-ind
ADAM,argx-119-[x-ind]-0000,2024-07-02,x-ind,2024-07-02T01:33:50,OK,ADAM,,2,x-ind
SDTM,argx-113-[bp]-0000,2024-07-03,bp,2024-07-03T06:06:30,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-03,bp,2024-07-03T08:52:25,OK,ADAM,,2,bp
ADAM,argx-113-[bp]-2009,2024-07-03,bp,2024-07-03T04:06:54,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-03,bp,2024-07-03T16:53:09,FORCED,SDTM,,1,
SDTM,argx-113-[bp]-2010,2024-07-03,bp,2024-07-03T00:05:19,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-03,cidp,2024-07-03T00:08:45,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-03,hv,2024-07-03T00:14:06,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-03,iim,2024-07-03T00:22:37,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-03,itp,2024-07-03T00:25:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-03,itp,2024-07-03T00:28:40,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-03,itp,2024-07-03T00:32:19,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-03,ln,2024-07-03T00:36:21,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-03,mg,2024-07-03T00:40:32,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-03,mg,2024-07-03T00:44:51,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-03,mg,2024-07-03T00:49:00,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-03,mn,2024-07-03T00:55:39,UPTODATE,SDTM,,1,
SDTM,argx-113-[sjogren]-0000,2024-07-03,sjogren,2024-07-03T06:36:48,OK,SDTM,,1,sjogren
ADAM,argx-113-[sjogren]-0000,2024-07-03,sjogren,2024-07-03T09:16:05,OK,ADAM,,2,sjogren
SDTM,argx-113-[sjogren]-2211,2024-07-03,sjogren,2024-07-03T01:04:38,OK,SDTM,,1,
ADAM,argx-113-[sjogren]-2211,2024-07-03,sjogren,2024-07-03T05:50:00,OK,ADAM,,2,sjogren
SDTM,argx-113-[x-ind]-0000,2024-07-03,x-ind,2024-07-03T08:40:58,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-03,x-ind,2024-07-03T10:41:57,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-03,dgf,2024-07-03T00:04:49,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-03,mmn,2024-07-03T00:15:15,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-03,cms,2024-07-03T01:12:40,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-03,cms,2024-07-03T00:18:53,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-03,cms,2024-07-03T00:52:22,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-04,bp,2024-07-04T05:43:12,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-04,bp,2024-07-04T06:59:40,OK,ADAM,,2,bp
ADAM,argx-113-[bp]-2009,2024-07-04,bp,2024-07-04T04:02:28,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-04,bp,2024-07-04T00:07:11,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-04,cidp,2024-07-04T00:10:37,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-04,hv,2024-07-04T00:15:47,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-04,iim,2024-07-04T00:24:24,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-04,itp,2024-07-04T00:26:53,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-04,itp,2024-07-04T00:30:14,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-04,itp,2024-07-04T00:33:53,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-04,ln,2024-07-04T00:37:56,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-04,mg,2024-07-04T00:41:59,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-04,mg,2024-07-04T00:47:20,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-04,mg,2024-07-04T00:50:13,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-04,mn,2024-07-04T00:56:56,UPTODATE,SDTM,,1,
SDTM,argx-113-[x-ind]-0000,2024-07-04,x-ind,2024-07-04T06:48:30,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-04,x-ind,2024-07-04T08:40:48,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-04,dgf,2024-07-04T00:05:21,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-04,cms,2024-07-04T01:13:16,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-04,cms,2024-07-04T00:19:21,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-04,cms,2024-07-04T00:53:04,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-05,bp,2024-07-05T06:29:32,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-05,bp,2024-07-05T09:14:20,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-05,bp,2024-07-05T00:02:11,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-05,bp,2024-07-05T04:28:54,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-05,bp,2024-07-05T00:06:04,UPTODATE,SDTM,,1,
ADAM,argx-113-[bp]-2010,2024-07-05,bp,2024-07-05T08:07:50,OK,ADAM,,2,bp
SDTM,argx-113-[cidp]-0000,2024-07-05,cidp,2024-07-05T06:37:35,OK,SDTM,,1,cidp
ADAM,argx-113-[cidp]-0000,2024-07-05,cidp,2024-07-05T09:30:38,OK,ADAM,,2,cidp
SDTM,argx-113-[cidp]-1902,2024-07-05,cidp,2024-07-05T00:09:26,OK,SDTM,,1,
ADAM,argx-113-[cidp]-1902,2024-07-05,cidp,2024-07-05T04:48:22,OK,ADAM,,2,cidp
SDTM,argx-113-[hv]-2303,2024-07-05,hv,2024-07-05T00:17:14,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-05,iim,2024-07-05T00:27:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-05,itp,2024-07-05T00:31:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-05,itp,2024-07-05T00:34:28,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-05,itp,2024-07-05T00:39:48,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-05,ln,2024-07-05T00:43:20,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-05,mg,2024-07-05T00:48:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-05,mg,2024-07-05T00:54:30,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-05,mg,2024-07-05T00:59:09,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-05,mn,2024-07-05T01:06:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[x-ind]-0000,2024-07-05,x-ind,2024-07-05T09:02:50,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-05,x-ind,2024-07-05T11:08:42,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-05,dgf,2024-07-05T00:05:13,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-05,cms,2024-07-05T01:13:37,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-05,cms,2024-07-05T00:19:33,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-05,cms,2024-07-05T00:53:16,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-06,bp,2024-07-06T06:47:51,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-06,bp,2024-07-06T09:43:26,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-06,bp,2024-07-06T00:02:29,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-06,bp,2024-07-06T04:38:29,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-06,bp,2024-07-06T00:06:58,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-0000,2024-07-06,cidp,2024-07-06T06:55:50,OK,SDTM,,1,cidp
ADAM,argx-113-[cidp]-0000,2024-07-06,cidp,2024-07-06T09:59:53,OK,ADAM,,2,cidp
SDTM,argx-113-[cidp]-1902,2024-07-06,cidp,2024-07-06T00:09:03,OK,SDTM,,1,
ADAM,argx-113-[cidp]-1902,2024-07-06,cidp,2024-07-06T04:58:51,OK,ADAM,,2,cidp
SDTM,argx-113-[hv]-2303,2024-07-06,hv,2024-07-06T00:21:56,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-06,iim,2024-07-06T00:32:01,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-06,itp,2024-07-06T00:36:14,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-06,itp,2024-07-06T00:39:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-06,itp,2024-07-06T00:44:33,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-06,ln,2024-07-06T00:48:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-06,mg,2024-07-06T00:53:17,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-06,mg,2024-07-06T00:59:47,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-06,mg,2024-07-06T01:04:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-06,mn,2024-07-06T01:12:55,UPTODATE,SDTM,,1,
SDTM,argx-113-[x-ind]-0000,2024-07-06,x-ind,2024-07-06T09:31:38,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-06,x-ind,2024-07-06T11:38:55,OK,ADAM,,2,x-ind
ADAM,argx-119-[cms]-0000,2024-07-06,cms,2024-07-06T01:15:39,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-06,cms,2024-07-06T00:19:53,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-06,cms,2024-07-06T00:54:59,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2010,2024-07-07,bp,2024-07-07T00:05:27,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-07,cidp,2024-07-07T00:10:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-07,hv,2024-07-07T00:19:52,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-07,iim,2024-07-07T00:30:46,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-07,itp,2024-07-07T00:35:04,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-07,itp,2024-07-07T00:38:23,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-07,itp,2024-07-07T00:43:46,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-07,ln,2024-07-07T00:47:27,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-07,mg,2024-07-07T00:52:45,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-07,mg,2024-07-07T00:59:22,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-07,mg,2024-07-07T01:04:04,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-07,mn,2024-07-07T01:12:38,UPTODATE,SDTM,,1,
SDTM,argx-117-[dgf]-2201,2024-07-07,dgf,2024-07-07T00:05:25,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-07,cms,2024-07-07T01:16:15,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-07,cms,2024-07-07T00:19:55,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-07,cms,2024-07-07T00:55:16,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2010,2024-07-08,bp,2024-07-08T00:06:07,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-08,cidp,2024-07-08T00:10:53,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-08,hv,2024-07-08T00:20:29,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-08,iim,2024-07-08T00:30:40,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-08,itp,2024-07-08T00:34:52,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-08,itp,2024-07-08T00:38:09,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-08,itp,2024-07-08T00:43:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-08,ln,2024-07-08T00:46:53,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-08,mg,2024-07-08T00:52:33,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-08,mg,2024-07-08T00:59:23,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-08,mg,2024-07-08T01:04:20,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-08,mn,2024-07-08T01:12:21,UPTODATE,SDTM,,1,
SDTM,argx-117-[dgf]-2201,2024-07-08,dgf,2024-07-08T00:03:04,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-08,mmn,2024-07-08T00:16:50,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-08,cms,2024-07-08T01:14:51,OK,ADAM,Y,2,cms
ADAM,argx-119-[cms]-2301,2024-07-08,cms,2024-07-08T00:54:41,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-09,bp,2024-07-09T06:39:02,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-09,bp,2024-07-09T09:59:01,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-09,bp,2024-07-09T00:02:07,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-09,bp,2024-07-09T04:23:41,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-09,bp,2024-07-09T00:05:14,OK,SDTM,,1,
ADAM,argx-113-[bp]-2010,2024-07-09,bp,2024-07-09T04:36:05,OK,ADAM,,2,bp
SDTM,argx-113-[cidp]-1902,2024-07-09,cidp,2024-07-09T00:12:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-09,hv,2024-07-09T00:19:18,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-09,iim,2024-07-09T00:30:00,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-09,itp,2024-07-09T00:31:56,UPTODATE,SDTM,,1,
